timestamp, uuid, name, driver_version, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/27 21:29:56.886, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.98, 58
2026/08/27 21:29:57.089, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.98, 58
2026/08/27 21:29:57.292, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 98, 2577, 24564, 122.85, 58
2026/08/27 21:29:57.492, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 98, 2577, 24564, 122.85, 58
2026/08/27 21:29:57.696, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 98, 2577, 24564, 122.85, 58
2026/08/27 21:29:57.901, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.93, 57
2026/08/27 21:29:58.105, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.93, 57
2026/08/27 21:29:58.310, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2575, 24564, 123.02, 57
2026/08/27 21:29:58.512, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2575, 24564, 123.02, 57
2026/08/27 21:29:58.715, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2575, 24564, 123.02, 57
2026/08/27 21:29:58.920, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2575, 24564, 122.73, 57
2026/08/27 21:29:59.123, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2575, 24564, 122.73, 57
2026/08/27 21:29:59.324, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2576, 24564, 122.53, 57
2026/08/27 21:29:59.528, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2578, 24564, 122.53, 57
2026/08/27 21:29:59.731, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2578, 24564, 122.49, 57
2026/08/27 21:29:59.935, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.49, 57
2026/08/27 21:30:00.138, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.49, 57
2026/08/27 21:30:00.340, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2577, 24564, 122.51, 57
2026/08/27 21:30:00.544, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2582, 24564, 122.51, 57
2026/08/27 21:30:00.747, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2583, 24564, 122.66, 57
2026/08/27 21:30:00.948, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2583, 24564, 122.66, 57
2026/08/27 21:30:01.151, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2583, 24564, 122.66, 57
2026/08/27 21:30:01.352, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2583, 24564, 122.67, 57
2026/08/27 21:30:01.555, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2584, 24564, 122.67, 57
2026/08/27 21:30:01.758, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2584, 24564, 122.45, 57
2026/08/27 21:30:01.961, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2584, 24564, 122.45, 57
2026/08/27 21:30:02.162, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA GeForce RTX 4090, 610.88, 100, 2584, 24564, 122.45, 57
2026/08/27 21:30:02.365, GPU-6efc5d27-d766-eeac-cb81-8aa14cebbfa3, NVIDIA Ge
