unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
310,13.47573640175737,143446932,144271456,143723147,1,1,0.0141,20.0102,20.0372,27.6215,82.4524,0,1.39963295E-05,7.289755E-08,9.15527344E-05,-1.52905464,-1.52905822,3.57627869E-06,0.178132042,0.178131521,5.21540642E-07,274,0,0,0
311,13.50667100175737,143617919,144580522,144067852,1,1,0.0173,29.0184,29.0517,44.9933,96.2603,0,1.25552551E-05,6.539195E-08,0.000106811523,-2.95107937,-2.951071,8.34465E-06,0.0496855229,0.0496859141,3.91155481E-07,275,0,0,0
312,13.528866101757369,143935334,144802435,144268778,1,1,0.0132,18.9611,18.9882,33.3444,86.7101,0,1.21992562E-05,6.353779E-08,9.15527344E-05,-3.59219027,-3.592188,2.38418579E-06,0.026799934,0.0267999955,6.146729E-08,276,0,0,0
314,13.58174420175737,144428489,145331398,144800115,1,1,0.0243,20.7065,20.7582,37.1626,90.2909,0,1.29864757E-05,6.763789E-08,7.62939453E-05,-1.38298178,-1.38298953,7.748604E-06,0.200530544,0.2005293,1.23679638E-06,277,0,0,0
315,13.60586550175737,144739105,145572816,145079416,1,1,0.014,25.1366,25.1634,34.0311,83.3711,0,1.38157457E-05,7.195701E-08,0.000106811523,-1.56362736,-1.56362987,2.503395E-06,0.173126757,0.1731264,3.57627869E-07,278,0,0,0
316,13.629541601757371,145046661,145809071,145571531,1,1,0.0122,24.7334,24.7563,52.487,76.241,0,1.0989439E-05,5.723666E-08,7.62939453E-05,0.2945264,0.2945271,7.15255737E-07,0.5731039,0.5731041,1.78813934E-07,278,0,0,0
317,13.655048101757369,145232936,146064199,145805504,1,1,0.019,23.3052,23.3427,57.2568,83.1263,0,1.01881014E-05,5.306303E-08,6.866455E-05,-2.49385071,-2.493856,5.24520874E-06,0.07629039,0.07629003,3.65078449E-07,278,0,0,0
320,13.73051350175737,146011527,146819010,146572976,1,1,0.0227,24.2658,24.303,56.1449,80.7483,0,1.10694082E-05,5.76531676E-08,9.918213E-05,-1.27064085,-1.27064192,1.07288361E-06,0.219147578,0.2191474,1.78813934E-07,281,0,0,0
322,13.78579150175737,146485409,147371976,146816588,1,1,17.0593,6.3686,23.4424,33.1179,88.6567,0,1.13040887E-05,5.887546E-08,0.000106811523,2.031033,2.03102875,4.29153442E-06,0.88401705,0.8840166,4.76837158E-07,282,0,0,0
324,13.844777401757369,146978821,147961304,147370404,1,1,0.0155,25.4287,25.4545,39.1583,98.2483,0,1.13677925E-05,5.92072524E-08,6.866455E-05,-0.9964972,-0.996504247,7.033348E-06,0.269630671,0.2696293,1.37090683E-06,285,0,0,0
326,13.904567701757371,147625975,148559404,147958078,1,1,0.0097,27.9606,27.9804,33.2103,93.3429,0,1.249412E-05,6.507354E-08,9.918213E-05,5.72744656,5.72745,3.33786E-06,0.9967552,0.9967552,0,287,0,0,0
327,13.930000901757371,147934907,148813743,148281991,1,1,0.0157,29.7518,29.7871,34.7084,87.8836,0,1.32433088E-05,6.897557E-08,9.15527344E-05,9.306565,9.30656052,4.76837158E-06,0.999909163,0.999909163,0,288,0,0,0
328,13.96508170175737,148113140,149164367,148554403,1,1,0.0183,23.6089,23.6445,44.1263,105.1227,0,1.29339969E-05,6.736457E-08,0.000106811523,14.9046783,14.9046764,1.90734863E-06,0.999999642,0.999999642,0,289,0,0,0
