unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
1383,41.618937503911567,498851371,499804751,499269469,1,1,0.4538,22.4064,22.8715,41.8098,95.338,0,1.562699E-05,8.13905743E-08,0.000106811523,5.74995327,5.74994,1.335144E-05,0.9968272,0.9968271,5.96046448E-08,1296,0,0,0
1384,41.64221140391156,499171257,500042215,499525694,1,1,0.0123,24.4347,24.4604,35.4437,87.0958,0,1.48873851E-05,7.75384663E-08,0.000106811523,5.616762,5.61675453,7.62939453E-06,0.996376753,0.996376753,0,1297,0,0,0
1385,41.667538103911568,499326415,500295471,499799319,1,1,0.0113,24.99,25.0165,47.2904,96.9056,0,1.82939366E-05,9.528092E-08,0.000152587891,-0.9657625,-0.965762436,5.96046448E-08,0.275725931,0.275725961,2.98023224E-08,1299,0,0,0
1386,41.692340903911557,499648813,500543510,500290705,1,1,0.0195,30.1533,30.1948,64.1892,89.4697,0,1.31349088E-05,6.841098E-08,9.15527344E-05,6.253628,6.25362968,1.90734863E-06,0.998080254,0.998080254,0,1300,0,0,0
1388,41.753129403911558,500147521,501151271,500539451,1,1,10.008,11.724,21.753,39.193,100.375,0,1.25970582E-05,6.56096759E-08,7.62939453E-05,5.696001,5.695999,1.90734863E-06,0.9966519,0.9966519,0,1302,0,0,0
1390,41.797123303911562,500772297,501590719,501147182,1,1,0.0105,28.002,28.0279,37.4885,81.8422,0,1.18550415E-05,6.17450056E-08,9.15527344E-05,3.62821555,3.6282177,2.14576721E-06,0.974123836,0.9741239,5.96046448E-08,1304,0,0,0
1391,41.821402503911557,501099463,501834245,501351523,1,1,0.0117,18.4519,18.4769,25.206,73.4782,0,1.28282518E-05,6.681381E-08,7.62939453E-05,4.215665,4.21566153,3.33786E-06,0.985452235,0.985452235,0,1305,0,0,0
1393,41.873993003911565,501412730,502359555,501830092,1,1,11.7577,10.4312,22.2035,41.7362,94.6825,0,1.43226271E-05,7.459702E-08,0.000106811523,3.55330682,3.55330229,4.529953E-06,0.972167,0.9721669,1.1920929E-07,1306,0,0,0
1394,41.89934600391156,501569308,502613371,502075234,1,1,0.0161,22.8384,22.87,50.5926,104.4063,0,1.33147132E-05,6.93474647E-08,0.000122070313,7.672637,7.672637,0,0.999534845,0.999534845,0,1308,0,0,0
1395,41.925429303911557,502050002,502874653,502355349,1,1,0.0107,26.1704,26.1937,30.5347,82.4651,0,1.321169E-05,6.88108841E-08,9.15527344E-05,6.502946,6.50295448,8.583069E-06,0.9985032,0.998503268,5.96046448E-08,1309,0,0,0
1397,41.978380203911556,502532659,503404081,502872171,1,1,12.6259,11.5157,24.1624,33.9512,87.1422,0,1.34992315E-05,7.0308495E-08,8.392334E-05,3.75944924,3.759449,2.38418579E-07,0.9772338,0.9772338,0,1311,0,0,0
1398,42.003868903911567,502695671,503658662,503150192,1,1,0.0108,24.9084,24.9311,45.4521,96.2991,0,1.34747252E-05,7.018086E-08,9.15527344E-05,0.7727549,0.7727534,1.49011612E-06,0.684116542,0.6841162,3.57627869E-07,1312,0,0,0
1399,42.02822520391156,503010024,503902408,503401305,1,1,0.0167,21.887,21.9186,39.1281,89.2384,0,1.428609E-05,7.440672E-08,0.000106811523,3.7518537,3.751854,2.38418579E-07,0.9770642,0.9770642,0,1312,0,0,0
1400,42.050350103911569,503329360,504123656,503653685,1,1,0.0136,21.9322,21.9587,32.4325,79.4296,0,1.35804294E-05,7.07314E-08,0.000106811523,3.21228671,3.21229053,3.81469727E-06,0.961294055,0.9612942,1.1920929E-07,1314,0,0,0
1401,42.071805103911558,503500742,504338159,503898643,1,1,0.043,22.1816,22.2475,39.7901,83.7417,0,1.47328919E-05,7.673381E-08,0.0001373291,-1.43911886,-1.43911362,5.24520874E-06,0.191681832,0.191682637,8.046627E-07,1315,0,0,0
1403,42.125458603911568,503970714,504874910,504332873,1,1,0.4842,17.9567,18.4585,36.2159,90.4196,0,1.43852085E-05,7.492296E-08,9.15527344E-05,-0.287667423,-0.287665665,1.758337E-06,0.428575,0.428575426,4.172325E-07,1317,0,0,0
1404,42.149291403911562,504288644,505113134,504653201,1,1,0.0099,27.5844,27.6021,36.4557,82.449,0,1.33287967E-05,6.9420814E-08,0.000106811523,-1.0114665,-1.011473,6.43730164E-06,0.266692966,0.266691685,1.28149986E-06,1318,0,0,0
1405,42.172695503911555,504604039,505346636,504873251,1,1,0.009,20.846,20.8662,26.9212,74.2597,0,1.330576E-05,6.930083E-08,0.000114440918,5.948015,5.948013,2.38418579E-06,0.997395754,0.997395754,0,1319,0,0,0
1406,42.196389803911558,504775766,505584281,505109090,1,1,0.0114,20.2922,20.3166,33.3324,80.8515,0,1.36276058E-05,7.09771157E-08,8.392334E-05,4.41393375,4.413941,7.15255737E-06,0.9880374,0.988037467,5.96046448E-08,1320,0,0,0
1407,42.215557203911558,504921635,505775859,505342981,1,1,0.0178,20.1512,20.1839,42.1346,85.4224,0,1.1872271E-05,6.183475E-08,0.000106811523,5.86844254,5.8684454,2.861023E-06,0.9971807,0.9971807,0,1321,0,0,0
1408,42.242443103911569,505245595,506044471,505581958,1,1,0.0133,20.4518,20.4805,33.6363,79.8876,0,1.38180358E-05,7.19689339E-08,0.000106811523,-0.6981345,-0.6981335,9.536743E-07,0.332225949,0.3322262,2.38418579E-07,1321,0,0,0
1409,42.26392870391156,505414529,506259033,505773312,1,1,0.0109,16.8675,16.8893,35.8783,84.4504,0,1.3299501E-05,6.926823E-08,9.15527344E-05,4.83431149,4.834307,4.29153442E-06,0.99211055,0.99211055,0,1322,0,0,0
1410,42.288953603911565,505731435,506509377,506040733,1,1,0.0114,23.8056,23.8269,30.9298,77.7942,0,2.10603557E-05,1.09689353E-07,0.000106811523,-2.148645,-2.148644,9.536743E-07,0.104457915,0.104458004,8.940697E-08,1324,0,0,0
1411,42.31561860391156,505887851,506776321,506504964,1,1,0.0203,33.0418,33.0772,61.7113,88.847,0,1.39241083E-05,7.25213951E-08,9.918213E-05,-3.17075372,-3.17075515,1.43051147E-06,0.04028127,0.0402812138,5.58793545E-08,1325,0,0,0
1413,42.37001790391156,506381367,507319584,506771536,1,1,4.0301,21.2794,25.3242,39.0169,93.8217,0,1.43615725E-05,7.479986E-08,0.000106811523,-0.6633543,-0.663357,2.74181366E-06,0.339986533,0.3399859,6.2584877E-07,1326,0,0,0
1414,42.397116103911557,506690912,507591357,507034940,1,1,0.0125,24.7513,24.776,34.4028,90.0445,0,1.789362E-05,9.319594E-08,9.15527344E-05,-0.221710771,-0.221704841,5.930662E-06,0.444798231,0.444799721,1.49011612E-06,1328,0,0,0
1415,42.422163503911563,506867046,507841394,507313174,1,1,0.0107,26.0075,26.0309,44.6128,97.4348,0,1.36096423E-05,7.088355E-08,0.000106811523,1.323353,1.32335234,7.15255737E-07,0.789739,0.7897389,1.1920929E-07,1329,0,0,0
1417,42.473823103911556,507485179,508358130,507836023,1,1,1.5722,22.0934,23.6806,35.0844,87.2951,0,1.26393179E-05,6.582978E-08,9.15527344E-05,2.82423663,2.8242352,1.43051147E-06,0.9439716,0.9439715,5.96046448E-08,1331,0,0,0
1418,42.500429803911558,507805211,508624611,508096016,1,1,0.0182,23.6371,23.6725,29.0805,81.94,0,1.35107766E-05,7.036863E-08,0.000106811523,6.210846,6.210848,1.90734863E-06,0.9979965,0.9979965,0,1332,0,0,0
1420,42.550082603911562,508291181,509121169,508620345,1,1,0.0143,25.1048,25.1347,32.9164,82.9988,0,1.42580539E-05,7.42607E-08,0.000106811523,2.29619479,2.296186,8.821487E-06,0.9085614,0.9085607,7.15255737E-07,1333,0,0,0
1421,42.574322903911565,508456066,509363374,508861308,1,1,0.016,22.5813,22.6098,40.5242,90.7308,0,1.353284E-05,7.04835443E-08,0.000122070313,7.524948,7.524945,3.33786E-06,0.9994608,0.9994608,0,1334,0,0,0
1422,42.597828303911555,508765995,509598176,509118718,1,1,0.0158,23.2548,23.2871,35.2723,83.2181,0,1.41418068E-05,7.36552437E-08,8.392334E-05,0.56092,0.5609158,4.172325E-06,0.6366654,0.63666445,9.536743E-07,1336,0,0,0
1423,42.622758503911555,509088401,509847223,509594100,1,1,0.01,33.0183,33.0394,50.5699,75.8822,0,1.37465549E-05,7.159664E-08,0.000106811523,-0.6293752,-0.629378259,3.03983688E-06,0.347652227,0.347651541,6.854534E-07,1337,0,0,0
1425,42.672699503911559,509564216,510347069,509843904,1,1,0.0123,23.2285,23.2543,27.9688,78.2853,0,1.630164E-05,8.490437E-08,0.000122070313,0.149681509,0.149680436,1.07288361E-06,0.537350655,0.5373504,2.38418579E-07,1338,0,0,0
1426,42.696568003911565,509742516,510585751,510100343,1,1,0.0132,24.0599,24.0897,35.7827,84.3235,0,1.47921792E-05,7.70426E-08,0.000122070313,1.37051249,1.37050557,6.914139E-06,0.79746294,0.7974618,1.13248825E-06,1340,0,0,0
1427,42.723066103911563,510044455,510850654,510343595,1,1,0.0143,21.5763,21.6019,29.914,80.6199,0,1.43467378E-05,7.472259E-08,0.000122070313,1.72827053,1.72826564,4.887581E-06,0.84919107,0.8491904,6.556511E-07,1341,0,0,0
1429,42.779790603911565,510524927,511418063,510846588,1,1,2.2872,22.4069,24.708,32.1661,89.3136,0,1.40416087E-05,7.313338E-08,0.000122070313,2.46284938,2.46284723,2.14576721E-06,0.921496034,0.921495855,1.78813934E-07,1342,0,0,0
1430,42.806745403911563,510698299,511687549,511125279,1,1,0.0117,26.5383,26.559,42.698,98.925,0,1.42885265E-05,7.441941E-08,9.15527344E-05,2.411406,2.41140461,1.43051147E-06,0.917692959,0.91769284,1.1920929E-07,1344,0,0,0
1431,42.831720003911556,511014963,511937112,511415385,1,1,0.0109,27.09,27.1152,40.0422,92.2149,0,1.41977816E-05,7.394678E-08,0.0001373291,0.434870839,0.4348724,1.54972076E-06,0.6070362,0.607036531,3.57627869E-07,1345,0,0,0
1433,42.880377203911564,511518393,512423785,511933076,1,1,20.5071,2.5327,23.0518,41.4683,90.5392,0,1.322386E-05,6.887427E-08,0.000122070313,7.7309494,7.730941,8.583069E-06,0.9995612,0.9995612,0,1346,0,0,0
1434,42.906873203911559,511805509,512688716,512199078,1,1,0.0141,23.9675,23.9931,39.3569,88.3207,0,1.359722E-05,7.081885E-08,0.0001373291,4.155098,4.155095,2.861023E-06,0.9845579,0.9845579,0,1348,0,0,0
1435,42.930006703911559,512128126,512920334,512419597,1,1,0.0134,20.1174,20.1473,29.1471,79.2208,0,1.34961656E-05,7.029253E-08,9.15527344E-05,3.622473,3.62246728,5.722046E-06,0.9739787,0.9739785,1.78813934E-07,1349,0,0,0
1437,42.982944303911566,512610305,513449102,512917027,1,1,0.0145,21.8186,21.8477,30.6722,83.8797,0,1.4293355E-05,7.444456E-08,0.000106811523,5.277973,5.27796459,8.583069E-06,0.9949231,0.9949231,0,1350,0,0,0
1438,43.010198203911557,512773337,513722141,513181544,1,1,0.0195,24.6427,24.6776,40.8207,94.8804,0,1.36248818E-05,7.09629262E-08,9.15527344E-05,3.33475351,3.33475256,9.536743E-07,0.965602,0.965602,0,1352,0,0,0
