unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
1019,31.891621003741495,328036552,328866829,328365543,1,1,0.0228,20.5329,20.5707,32.8991,83.0277,0,1.32902705E-05,6.922016E-08,0.000106811523,10.4586172,10.4586277,1.04904175E-05,0.99997133,0.99997133,0,906,0,0,0
1020,31.921555303741496,328187485,329165789,328623810,1,1,0.0121,22.8382,22.8622,43.6325,97.8304,0,1.32691393E-05,6.91101E-08,9.15527344E-05,9.536299,9.536301,1.90734863E-06,0.9999278,0.9999278,0,906,0,0,0
1021,31.945017103741495,328518321,329400770,329164434,1,1,0.0108,23.4762,23.4984,64.6113,88.2449,0,1.44379082E-05,7.519744E-08,9.15527344E-05,10.4518986,10.4519043,5.722046E-06,0.9999711,0.9999711,0,908,0,0,0
1023,31.995760203741494,329005273,329908079,329693619,1,1,0.0196,20.4275,20.4612,68.8346,90.2806,0,1.32443911E-05,6.89812E-08,0.000106811523,9.921209,9.921208,9.536743E-07,0.9999509,0.9999509,0,910,0,0,0
1025,32.051575703741491,329646406,330465378,329906130,1,1,0.01,20.4622,20.4829,25.9724,81.8972,0,1.27857247E-05,6.65923139E-08,7.62939453E-05,10.6827345,10.682744,9.536743E-06,0.999977052,0.999977052,0,912,0,0,0
1026,32.075545503741488,329800345,330705808,330213762,1,1,0.0148,25.8114,25.8372,41.3417,90.5463,0,1.363028E-05,7.099104E-08,9.15527344E-05,6.123496,6.12349558,4.76837158E-07,0.997814,0.997814,0,913,0,0,0
1028,32.126257903741489,330289074,331212991,330700966,1,1,0.012,21.8552,21.8757,41.1892,92.3917,0,1.3327558E-05,6.941436E-08,0.000106811523,5.80621147,5.80621433,2.861023E-06,0.9970002,0.9970002,0,914,0,0,0
1029,32.154641803741491,330605839,331496962,330971907,1,1,0.0132,23.7238,23.7477,36.6068,89.1123,0,1.48777217E-05,7.748813E-08,9.15527344E-05,7.69473,7.694723,6.67572E-06,0.999545,0.999545,0,915,0,0,0
1030,32.18302310374149,330919914,331780547,331210539,1,1,0.0181,22.457,22.4888,29.0625,86.0633,0,1.42699419E-05,7.43226138E-08,0.000152587891,3.466147,3.46614838,1.43051147E-06,0.969709039,0.9697091,5.96046448E-08,917,0,0,0
1031,32.209967603741489,331081740,332049661,331777119,1,1,0.0271,16.7549,16.8034,69.5379,96.7921,0,1.44393707E-05,7.520506E-08,0.0001373291,7.06553459,7.06553936,4.76837158E-06,0.9991467,0.9991467,0,918,0,0,0
1033,32.260371303741493,331712763,332554096,332043568,1,1,0.0136,24.8221,24.848,33.0805,84.1333,0,1.45122449E-05,7.558461E-08,9.15527344E-05,6.723261,6.723259,1.90734863E-06,0.998798847,0.998798847,0,920,0,0,0
1034,32.285509003741488,331882173,332805553,332300389,1,1,0.0181,23.1751,23.2106,41.8216,92.338,0,1.4949972E-05,7.78644349E-08,9.15527344E-05,7.767146,7.767146,0,0.999576747,0.999576747,0,920,0,0,0
1036,32.345649803741487,332520330,333406839,332803162,1,1,0.0089,24.2149,24.2324,28.2832,88.6509,0,1.4475163E-05,7.53914762E-08,9.15527344E-05,6.65338326,6.65338755,4.29153442E-06,0.998712,0.998712,0,923,0,0,0
1038,32.406039403741488,332997518,334010478,333402109,1,1,6.1505,23.5706,29.7532,40.4591,101.296,0,1.35904411E-05,7.078355E-08,9.15527344E-05,5.22897053,5.22896671,3.81469727E-06,0.9946695,0.9946695,0,925,0,0,0
1039,32.437280103741493,333319153,334323252,333708595,1,1,0.0255,24.1505,24.196,38.9442,100.4099,0,1.56502665E-05,8.151181E-08,0.000122070313,7.752097,7.752097,0,0.99957037,0.99957037,0,925,0,0,0
1041,32.480617703741487,333952992,334756264,334320634,1,1,0.0278,25.658,25.7105,36.7642,80.3272,0,1.43813913E-05,7.490308E-08,9.15527344E-05,8.536007,8.536004,2.861023E-06,0.9998038,0.9998038,0,928,0,0,0
1043,32.533581203741491,334432063,335286029,334753598,1,1,0.7825,20.5449,21.3464,32.1535,85.3966,0,1.52535886E-05,7.94457762E-08,0.000122070313,10.7108564,10.7108536,2.861023E-06,0.9999777,0.9999777,0,929,0,0,0
1044,32.561055003741487,334611657,335561054,334999569,1,1,0.0166,21.2362,21.2629,38.7912,94.9397,0,1.4892993E-05,7.756767E-08,9.15527344E-05,4.87383461,4.873844,9.536743E-06,0.992414,0.992414057,5.96046448E-08,931,0,0,0
1045,32.587533903741488,334924981,335825889,335556307,1,1,0.0141,26.8471,26.872,63.1326,90.0908,0,1.45890726E-05,7.598475E-08,0.000152587891,14.0225906,14.0225859,4.76837158E-06,0.999999166,0.999999166,0,932,0,0,0
1047,32.640746303741487,335404605,336357588,335823831,1,1,1.4677,22.4845,23.9707,41.9226,95.2983,0,1.540746E-05,8.024719E-08,9.15527344E-05,9.487168,9.487166,1.90734863E-06,0.9999242,0.9999242,0,933,0,0,0
1048,32.659403703741489,335724488,336544285,336112096,1,1,0.0168,26.2418,26.2746,38.7608,81.9797,0,1.26811547E-05,6.604768E-08,0.000106811523,13.16277,13.16276,1.04904175E-05,0.9999981,0.9999981,0,935,0,0,0
1049,32.687439803741491,336047305,336824641,336541312,1,1,0.0153,26.4799,26.5052,49.4007,77.7336,0,1.28317251E-05,6.68319E-08,0.000106811523,14.6575422,14.65755,7.62939453E-06,0.9999996,0.9999996,0,936,0,0,0
1051,32.740917003741487,336510433,337359332,336821253,1,1,0.0169,23.7518,23.7845,31.082,84.8899,0,1.54234E-05,8.033021E-08,0.000106811523,11.1615181,11.1615229,4.76837158E-06,0.9999858,0.9999858,0,938,0,0,0
1052,32.766176103741493,336687864,337612148,337070986,1,1,0.0094,23.7943,23.8199,38.3122,92.4284,0,1.558835E-05,8.118932E-08,0.000122070313,12.6395712,12.6395693,1.90734863E-06,0.9999968,0.9999968,0,939,0,0,0
1053,32.794894903741493,336998419,337899010,337353687,1,1,0.0147,26.7186,26.7462,35.5268,90.0591,0,1.45490949E-05,7.577653E-08,0.000122070313,7.63931751,7.63931465,2.861023E-06,0.99951905,0.99951905,0,939,0,0,0
1054,32.821318503741487,337324357,338163402,337609015,1,1,0.0146,23.8545,23.8818,28.4658,83.9045,0,1.47718783E-05,7.6936864E-08,9.15527344E-05,8.397367,8.397368,1.90734863E-06,0.9997746,0.9997746,0,941,0,0,0
1055,32.845438503741491,337496899,338404585,337896071,1,1,0.0344,24.5345,24.5869,39.9172,90.7686,0,1.67005528E-05,8.698205E-08,0.000106811523,8.155513,8.155516,2.861023E-06,0.999712944,0.999712944,0,942,0,0,0
1057,32.895169803741489,337949074,338901845,338399862,1,1,0.0144,21.4458,21.4683,45.0788,95.2771,0,1.529577E-05,7.966546E-08,0.000106811523,10.6309462,10.63095,3.81469727E-06,0.99997586,0.99997586,0,944,0,0,0
1058,32.925269203741493,338274617,339202977,338688144,1,1,0.0254,25.7268,25.7794,41.3527,92.836,0,1.62536417E-05,8.465438E-08,0.000122070313,5.799721,5.79972,9.536743E-07,0.9969807,0.9969807,0,945,0,0,0
1059,32.949559103741493,338591366,339446180,338899899,1,1,0.012,19.239,19.263,30.8533,85.4814,0,1.6126427E-05,8.399181E-08,0.0001373291,9.217308,9.21731,1.90734863E-06,0.9999007,0.9999007,0,946,0,0,0
1060,32.97645240374149,338765888,339714767,339200005,1,1,0.0174,23.7466,23.7812,43.4117,94.8879,0,1.5996884E-05,8.33171043E-08,0.000122070313,9.505277,9.505263,1.335144E-05,0.999925554,0.999925554,0,947,0,0,0
1061,33.001819203741491,339071845,339968481,339444082,1,1,0.0175,22.5743,22.6056,37.2237,89.6636,0,1.66515965E-05,8.672706E-08,0.0001373291,6.787387,6.78738546,1.43051147E-06,0.998873353,0.998873353,0,948,0,0,0
1062,33.033484303741488,339407499,340285249,339710542,1,1,0.0191,25.0251,25.0575,30.3043,87.775,0,1.680516E-05,8.752687E-08,0.000106811523,2.63682413,2.63682461,4.76837158E-07,0.9331942,0.9331943,5.96046448E-08,949,0,0,0
1063,33.054776903741491,339560377,340497899,339966518,1,1,0.0163,24.1785,24.2074,40.6141,93.7522,0,1.577496E-05,8.216125E-08,0.000122070313,3.75972,3.75971413,5.96046448E-06,0.977239847,0.9772397,1.1920929E-07,950,0,0,0
1064,33.079384703741489,339874550,340743910,340282099,1,1,0.0207,24.5259,24.5658,40.7549,86.936,0,1.56753522E-05,8.164246E-08,0.0001373291,5.402832,5.40283346,1.43051147E-06,0.99551636,0.9955164,5.96046448E-08,950,0,0,0
1065,33.104334103741493,340193293,340993580,340492052,1,1,0.011,19.4492,19.4697,29.8759,80.0287,0,1.5069988E-05,7.848952E-08,0.000122070313,-0.216089964,-0.2160896,3.57627869E-07,0.446186751,0.446186841,8.940697E-08,951,0,0,0
1066,33.129710503741492,340349473,341247679,340739215,1,1,0.0196,22.9846,23.0168,38.9742,89.8206,0,1.62933829E-05,8.486137E-08,0.0001373291,5.362129,5.362129,0,0.995331,0.995331,0,952,0,0,0
1067,33.157618103741491,340514875,341526122,341245478,1,1,0.0175,25.3317,25.3648,73.0603,101.1247,0,1.612323E-05,8.397515E-08,9.15527344E-05,5.448572,5.448572,0,0.995716,0.995716,0,954,0,0,0
1068,33.182081003741487,340832255,341770981,341523177,1,1,0.0142,22.9974,23.0287,69.0922,93.8726,0,1.55399E-05,8.093698E-08,0.000106811523,10.1892815,10.1892786,2.861023E-06,0.999962449,0.999962449,0,955,0,0,0
1070,33.234767603741489,341477915,342298167,341768716,1,1,0.8157,22.5793,23.4091,29.0801,82.0252,0,1.45847162E-05,7.596206E-08,9.15527344E-05,7.09933853,7.099338,4.76837158E-07,0.999175,0.999175,0,956,0,0,0
1071,33.259059203741494,341636186,342540870,342054078,1,1,0.0179,24.043,24.0722,41.7892,90.4684,0,1.45172125E-05,7.561048E-08,0.0001373291,11.5166721,11.5166683,3.81469727E-06,0.999990046,0.999990046,0,958,0,0,0
1072,33.286722703741489,341957461,342817295,342295481,1,1,0.0118,22.6432,22.6681,33.802,85.9834,0,1.47053979E-05,7.659062E-08,0.000106811523,8.537589,8.537602,1.335144E-05,0.9998041,0.9998041,0,959,0,0,0
1074,33.345560803741492,342432963,343405774,342814432,1,1,0.0168,24.9784,25.0174,38.1469,97.2811,0,1.40206876E-05,7.302442E-08,0.000106811523,8.446031,8.446029,1.90734863E-06,0.9997853,0.9997853,0,960,0,0,0
1075,33.380449903741493,342762455,343754870,343069960,1,1,0.0096,24.1792,24.2,30.7505,99.2415,0,1.47927258E-05,7.704545E-08,9.15527344E-05,9.757328,9.757329,9.536743E-07,0.9999421,0.9999421,0,962,0,0,0
1076,33.409842203741491,342940063,344048786,343401325,1,1,0.0278,28.4172,28.4639,46.1262,110.8723,0,1.53419351E-05,7.990591E-08,0.0001373291,15.504283,15.5042763,6.67572E-06,0.9999998,0.9999998,0,963,0,0,0
1078,33.459139703741492,343589570,344541510,344044597,1,1,0.009,27.9465,27.9648,45.5027,95.194,0,1.4771912E-05,7.693704E-08,0.000106811523,13.9558392,13.9558535,1.43051147E-05,0.9999991,0.9999991,0,965,0,0,0
1079,33.490631303741488,343904193,344856545,344326495,1,1,0.0163,24.832,24.8638,42.2302,95.2352,0,1.39418535E-05,7.261382E-08,0.000106811523,16.0382385,16.0382442,5.722046E-06,0.9999999,0.9999999,0,965,0,0,0
1080,33.508908803741491,344193931,345039433,344538143,1,1,0.0177,17.012,17.0504,34.4212,84.5502,0,1.419969E-05,7.395672E-08,0.000122070313,14.4707747,14.4707794,4.76837158E-06,0.999999464,0.999999464,0,966,0,0,0
1081,33.535401803741493,344514537,345304398,344853371,1,1,0.0218,22.6628,22.7048,33.8834,78.9861,0,1.375369E-05,7.16338E-08,0.000106811523,13.4123335,13.4123383,4.76837158E-06,0.9999985,0.9999985,0,966,0,0,0
1082,33.560377403741491,344825727,345554005,345298980,1,1,0.0136,25.7038,25.7291,47.3253,72.8278,0,1.32230371E-05,6.886999E-08,9.15527344E-05,12.7101059,12.7101,5.722046E-06,0.99999696,0.99999696,0,967,0,0,0
1084,33.611784103741492,345162330,346068076,345806383,1,1,0.0247,23.5728,23.6181,64.4053,90.5746,0,1.42439339E-05,7.4187156E-08,0.0001373291,12.8026819,12.8026819,0,0.999997258,0.999997258,0,970,0,0,0
1085,33.638599803741492,345471238,346335881,346066192,1,1,0.0115,24.2203,24.2481,59.4954,86.4643,0,1.33587491E-05,6.957682E-08,0.000106811523,12.47381,12.4738178,7.62939453E-06,0.9999962,0.9999962,0,971,0,0,0
1087,33.686087903741488,345970222,346811102,346330838,1,1,2.8676,21.2312,24.1166,36.0616,84.088,0,1.65310175E-05,8.609905E-08,0.0001373291,3.74086356,3.74086237,1.1920929E-06,0.976816654,0.9768166,5.96046448E-08,973,0,0,0
1088,33.70941370374149,346265738,347044288,346551858,1,1,0.0189,19.7623,19.7983,28.612,77.855,0,1.52481707E-05,7.941755E-08,0.0001373291,1.74616194,1.74615836,3.57627869E-06,0.851468,0.8514676,4.172325E-07,974,0,0,0
1089,33.733293503741493,346431456,347283143,346808636,1,1,0.0177,23.1022,23.1303,37.718,85.1687,0,1.50994665E-05,7.86430547E-08,9.15527344E-05,8.324539,8.324539,0,0.9997576,0.9997576,0,974,0,0,0
1090,33.758543003741487,346749214,347535721,347039986,1,1,0.0104,21.0643,21.0833,29.0772,78.6507,0,1.308823E-05,6.81678642E-08,0.000106811523,5.3701973,5.370192,5.24520874E-06,0.995368361,0.9953683,5.96046448E-08,974,0,0,0
1091,33.782670703741488,346925468,347776910,347280263,1,1,0.02,21.1919,21.2313,35.4795,85.1442,0,1.52757457E-05,7.95611754E-08,0.000122070313,2.20565987,2.205669,9.059906E-06,0.9007566,0.900757432,8.34465E-07,976,0,0,0
1094,33.857141403741487,347726441,348521727,348055807,1,1,0.0147,26.1442,26.1732,32.9366,79.5286,0,1.37756633E-05,7.174825E-08,9.15527344E-05,4.4161377,4.41613436,3.33786E-06,0.9880634,0.988063335,5.96046448E-08,979,0,0,0
1096,33.907358003741493,348195641,349023666,348516961,1,1,4.4374,16.2851,20.7365,32.132,82.8025,0,1.29941545E-05,6.767789E-08,9.15527344E-05,6.87587357,6.87587166,1.90734863E-06,0.998968661,0.998968661,0,980,0,0,0
1097,33.932976203741489,348353809,349279760,348774607,1,1,0.018,23.0759,23.113,42.0798,92.5951,0,1.277175E-05,6.651953E-08,7.62939453E-05,3.73326421,3.73326159,2.62260437E-06,0.9766439,0.97664386,5.96046448E-08,981,0,0,0
1098,33.959823403741488,348671737,349548352,349275546,1,1,0.0133,23.4114,23.439,60.3809,87.6615,0,1.19265433E-05,6.21174152E-08,9.15527344E-05,1.39082372,1.39082754,3.81469727E-06,0.800723732,0.8007243,5.96046448E-07,982,0,0,0
1099,33.98563540374149,348996808,349806848,349544744,1,1,0.0083,23.8242,23.8446,54.7936,81.004,0,1.17154332E-05,6.101788E-08,9.918213E-05,-0.296115369,-0.296113133,2.23517418E-06,0.426507384,0.42650795,5.662441E-07,982,0,0,0
1101,34.03784820374149,349479071,350328718,349803950,1,1,0.0179,24.7879,24.819,32.4879,84.9647,0,1.36846074E-05,7.12739947E-08,0.000122070313,5.968502,5.96849537,6.67572E-06,0.997448444,0.997448444,0,985,0,0,0
1102,34.063703503741493,349661142,350586626,350324845,1,1,0.0125,28.4625,28.4873,66.3703,92.5484,0,1.2716353E-05,6.6231E-08,0.000106811523,6.67468929,6.674699,9.536743E-06,0.9987391,0.9987391,0,986,0,0,0
1104,34.111066303741488,350267055,351060862,350579383,1,1,16.2019,2.4716,18.6924,31.2328,79.3807,0,1.14269405E-05,5.95153153E-08,0.0001373291,-1.4177618,-1.41776466,2.861023E-06,0.1950127,0.195012257,4.47034836E-07,988,0,0,0
1106,34.161032603741489,350750430,351560769,351058409,1,1,0.0172,25.2051,25.2415,30.7979,81.0339,0,1.1569351E-05,6.025704E-08,9.15527344E-05,0.7119429,0.711944461,1.54972076E-06,0.6708303,0.670830667,3.57627869E-07,989,0,0,0
1107,34.18520040374149,350913843,351802038,351282495,1,1,0.0227,21.1526,21.1916,36.8652,88.8195,0,1.11857889E-05,5.82593174E-08,0.000106811523,1.25358546,1.25358677,1.31130219E-06,0.7779199,0.7779201,2.38418579E-07,991,0,0,0
1108,34.210083403741493,351234162,352050965,351556668,1,1,0.0087,23.3508,23.4891,32.2506,81.6803,0,1.24411035E-05,6.479741E-08,9.15527344E-05,3.68936563,3.68937087,5.24520874E-06,0.975621343,0.975621462,1.1920929E-07,991,0,0,0
1110,34.257108103741487,351718244,352521228,352047041,1,1,0.7884,22.93,23.7346,32.8797,80.2984,0,1.16148949E-05,6.04942443E-08,8.392334E-05,3.74795938,3.74795723,2.14576721E-06,0.976976752,0.976976752,0,993,0,0,0
1113,34.330030003741491,352349279,353250686,352777688,1,1,0.0348,22.8441,22.899,42.8409,90.1407,0,1.34405927E-05,7.000309E-08,0.000106811523,6.936722,6.93671656,5.24520874E-06,0.9990295,0.9990295,0,996,0,0,0
1114,34.361885003741492,352686888,353568982,353015554,1,1,0.0164,20.0158,20.0447,32.8666,88.2094,0,1.47307555E-05,7.67226851E-08,0.000152587891,7.12744427,7.127439,5.24520874E-06,0.9991979,0.9991979,0,997,0,0,0
1115,34.391856403741492,352824779,353868730,353248226,1,1,0.0141,22.1947,22.2241,42.3447,104.3951,0,2.00804316E-05,1.04585581E-07,0.000122070313,7.7130394,7.71304,4.76837158E-07,0.999553263,0.999553263,0,997,0,0,0
1116,34.423309603741487,353158833,354183615,353565871,1,1,0.0189,28.3268,28.3621,40.7038,102.4782,0,1.56777569E-05,8.165498E-08,0.000106811523,5.895341,5.8953476,6.67572E-06,0.9972553,0.9972553,0,998,0,0,0
1117,34.455389903741491,353323361,354503782,353866243,1,1,0.0209,28.623,28.6632,54.2882,118.0421,0,1.20843706E-05,6.293943E-08,9.15527344E-05,7.176365,7.176364,9.536743E-07,0.999236166,0.999236166,0,999,0,0,0
1118,34.479214603741489,353788625,354742202,354499005,1,1,0.0158,30.3194,30.3489,71.038,95.3577,0,1.21515332E-05,6.32892352E-08,9.15527344E-05,8.646777,8.646776,9.536743E-07,0.999824345,0.999824345,0,1001,0,0,0
1119,34.508532203741488,354114866,355035677,354736530,1,1,0.0111,29.1375,29.1594,62.1664,92.0811,0,1.64469438E-05,8.566116E-08,0.000106811523,-5.912056,-5.912055,9.536743E-07,0.00269931043,0.002699313,2.561137E-09,1002,0,0,0
1121,34.555669303741489,354602189,355506720,355032265,1,1,2.2228,24.1304,26.3712,43.0076,90.4531,0,1.7557355E-05,9.1444555E-08,0.000183105469,-7.390337,-7.390341,3.81469727E-06,0.000616807258,0.0006168049,2.386514E-09,1004,0,0,0
1122,34.582747303741492,354913901,355777266,355251207,1,1,0.0158,18.9999,19.0313,33.7306,86.3365,0,1.78247665E-05,9.28373254E-08,0.000106811523,-4.90872955,-4.908732,2.38418579E-06,0.007327768,0.007327751,1.72294676E-08,1005,0,0,0
1123,34.609203103741493,355069801,356042194,355504708,1,1,0.0137,20.9251,20.9469,43.4907,97.2393,0,1.673341E-05,8.71531753E-08,0.0001373291,-7.3105135,-7.31051064,2.861023E-06,0.000668027147,0.000668029068,1.92085281E-09,1005,0,0,0
1125,34.656545003741492,355731787,356515700,356037305,1,1,0.0153,22.7357,22.7605,30.5518,78.3913,0,1.45617869E-05,7.584264E-08,9.15527344E-05,-4.15727234,-4.157273,4.76837158E-07,0.0154090347,0.0154090272,7.450581E-09,1006,0,0,0
1127,34.70042170374149,356198548,356954588,356512094,1,1,0.0174,22.3028,22.3309,31.3546,75.604,0,1.63503519E-05,8.5158085E-08,0.000106811523,-8.637063,-8.637066,2.861023E-06,0.00017737571,0.000177375216,4.947651E-10,1009,0,0,0
1129,34.751402003741489,356670358,357464398,356951714,1,1,0.2138,19.5076,19.7316,28.1356,79.404,0,1.6657481E-05,8.67577157E-08,0.0001373291,-9.083701,-9.083698,2.861023E-06,0.000113487869,0.0001134882,3.274181E-10,1010,0,0,0
1130,34.778000403741487,356828335,357730285,357223461,1,1,0.0258,23.3391,23.3823,39.5126,90.195,0,1.72967539E-05,9.008726E-08,0.000106811523,-7.909897,-7.909896,9.536743E-07,0.0003669577,0.000366958062,3.49245965E-10,1010,0,0,0
1131,34.802341903741493,357150385,357973903,357461651,1,1,0.0177,22.1032,22.1374,31.1266,82.3518,0,1.541076E-05,8.026438E-08,9.15527344E-05,-5.132578,-5.13258171,3.81469727E-06,0.00586670637,0.00586668449,2.188608E-08,1010,0,0,0
1135,34.900161703741489,358119739,358951953,358689485,1,1,0.025,28.0424,28.0837,56.9746,83.2214,0,1.64839948E-05,8.585414E-08,0.000152587891,-5.60116,-5.601157,2.861023E-06,0.00367998425,0.00367999473,1.0477379E-08,1014,0,0,0
1136,34.922996903741492,358268940,359180055,358948028,1,1,2.6572,24.9467,27.6239,67.9088,91.1115,0,1.626593E-05,8.471839E-08,0.0001373291,-5.47089767,-5.47089863,9.536743E-07,0.004189825,0.004189821,4.19095159E-09,1015,0,0,0
1138,34.976544003741488,358910405,359715888,359174427,1,1,1.5725,19.7264,21.3149,26.4022,80.5483,0,1.54159588E-05,8.029145E-08,0.0001373291,-3.68329525,-3.683301,5.722046E-06,0.0245234743,0.0245233383,1.359731E-07,1017,0,0,0
1139,35.006210003741494,359076648,360012114,359527028,1,1,0.0198,29.9694,30.0066,45.038,93.5466,0,1.50454025E-05,7.83614738E-08,0.000122070313,2.87342143,2.873416,5.48362732E-06,0.9465168,0.9465165,2.98023224E-07,1017,0,0,0
1140,35.034107403741487,359406628,360291287,359714039,1,1,0.015,17.4077,17.4369,30.7411,88.4659,0,1.50250507E-05,7.8255475E-08,9.918213E-05,0.05439365,0.05439949,5.841255E-06,0.513595045,0.513596535,1.49011612E-06,1018,0,0,0
1141,35.059266303741488,359546550,360542638,360008642,1,1,0.0166,25.2715,25.3038,46.2092,99.6088,0,1.3894165E-05,7.23654452E-08,0.000106811523,0.476393342,0.4763905,2.83122063E-06,0.616895854,0.6168952,6.556511E-07,1018,0,0,0
1143,35.108275103741491,360197006,361033121,360539604,1,1,0.0239,22.9056,22.9465,34.2598,83.6115,0,1.54802656E-05,8.06263856E-08,0.000106811523,-0.1815624,-0.181558192,4.20212746E-06,0.45473367,0.4547347,1.04308128E-06,1021,0,0,0
1145,35.161913803741491,360686692,361569299,361030851,1,1,0.0137,24.4264,24.4517,34.4159,88.2607,0,1.60700583E-05,8.369822E-08,0.000122070313,2.14051056,2.14050746,3.09944153E-06,0.894778669,0.8947784,2.98023224E-07,1023,0,0,0
1146,35.187424903741487,360989466,361824678,361286142,1,1,0.0116,24.4184,24.4421,29.6676,83.5212,0,1.53011479E-05,7.969348E-08,0.0001449585,2.69539952,2.69540358,4.053116E-06,0.936754644,0.9367549,2.38418579E-07,1024,0,0,0
1147,35.211716803741488,361180873,362067436,361565345,1,1,0.0138,26.5012,26.5295,38.4472,88.6563,0,1.54758236E-05,8.060325E-08,0.000122070313,6.405551,6.40555,9.536743E-07,0.9983504,0.9983504,0,1025,0,0,0
1148,35.236666903741494,361481156,362317092,361822395,1,1,0.0172,23.8377,23.8702,34.1239,83.5936,0,1.56412334E-05,8.14647549E-08,0.000106811523,9.171738,9.171734,3.81469727E-06,0.999896049,0.999896049,0,1026,0,0,0
1149,35.26169350374149,361629031,362567162,362062449,1,1,0.0284,20.5707,20.6253,43.3418,93.8131,0,1.62874076E-05,8.483025E-08,0.000114440918,11.4769392,11.4769382,9.536743E-07,0.9999896,0.9999896,0,1026,0,0,0
1150,35.286922003741488,361794518,362819364,362314993,1,1,0.0134,22.6675,22.6981,52.0475,102.4846,0,1.5926189E-05,8.29489E-08,0.000106811523,6.36736965,6.367369,4.76837158E-07,0.998286247,0.998286247,0,1028,0,0,0
1151,35.313316403741489,362271409,363083525,362563691,1,1,0.0196,23.6481,23.6863,29.2282,81.2116,0,1.54783284E-05,8.06162959E-08,0.000106811523,3.37946272,3.37946224,4.76837158E-07,0.9670565,0.967056453,5.96046448E-08,1029,0,0,0
1153,35.383101403741492,362752074,363781394,363080570,1,1,0.0085,24.4091,24.4284,32.8496,102.932,0,1.63934164E-05,8.53823749E-08,0.000106811523,3.12448049,3.12448716,6.67572E-06,0.957891345,0.9578916,2.38418579E-07,1030,0,0,0
1154,35.41300690374149,362926458,364080414,363425967,1,1,0.0284,29.2849,29.3305,49.9509,115.3956,0,1.446057E-05,7.531547E-08,9.15527344E-05,7.696121,7.69611835,2.861023E-06,0.999545634,0.999545634,0,1031,0,0,0
1155,35.443992903741488,363250239,364390237,363779171,1,1,0.0227,31.0385,31.0747,52.8932,113.9998,0,1.41242044E-05,7.356356E-08,9.15527344E-05,11.5483141,11.5483179,3.81469727E-06,0.999990344,0.999990344,0,1033,0,0,0
1156,35.47054240374149,363713545,364655632,364386654,1,1,0.0122,28.7723,28.7961,67.3109,94.2087,0,1.37520847E-05,7.162544E-08,0.000122070313,11.5525665,11.5525675,9.536743E-07,0.9999904,0.9999904,0,1033,0,0,0
1158,35.519749503741487,364203876,365147797,364650779,1,1,6.1392,17.1181,23.288,44.6903,94.3921,0,1.49856514E-05,7.805027E-08,9.918213E-05,7.720812,7.72081232,4.76837158E-07,0.9995567,0.9995567,0,1035,0,0,0
1159,35.54565100374149,364518180,365406921,365144579,1,1,0.0213,31.7873,31.8245,62.6399,88.8741,0,1.73995249E-05,9.062253E-08,0.000122070313,11.2841244,11.2841253,9.536743E-07,0.9999874,0.9999874,0,1037,0,0,0
1160,35.571001403741491,364837119,365660491,365403317,1,1,5.0811,22.5325,27.6298,56.6198,82.3372,0,1.52697958E-05,7.953019E-08,9.15527344E-05,10.7046757,10.7046833,7.62939453E-06,0.9999776,0.9999776,0,1038,0,0,0
1161,35.594767003741488,364987381,365898154,365657633,1,1,5.1561,26.8776,32.0549,67.0252,91.0773,0,1.50223887E-05,7.82416052E-08,9.15527344E-05,8.545932,8.545926,5.722046E-06,0.9998057,0.9998057,0,1039,0,0,0
1163,35.645489303741492,365632234,366405015,365895478,1,1,0.0099,22.5363,22.5534,26.3244,77.2781,0,1.43552234E-05,7.476679E-08,0.000106811523,18.6727753,18.6727734,1.90734863E-06,1,1,0,1040,0,0,0
1164,35.667462403741489,365792800,366625114,366137049,1,1,0.0113,20.7469,20.7714,34.4249,83.2314,0,1.4375858E-05,7.487426E-08,9.15527344E-05,12.9055681,12.9055719,3.81469727E-06,0.9999975,0.9999975,0,1040,0,0,0
1165,35.692955803741491,366111939,366879704,366402505,1,1,0.0101,23.3912,23.4107,29.0566,76.7765,0,1.63711084E-05,8.526619E-08,0.0001373291,6.602784,6.602785,9.536743E-07,0.998645246,0.998645246,0,1042,0,0,0
1168,35.773421403741487,366757184,367684499,367133074,1,1,0.0301,23.4529,23.5002,37.589,92.7315,0,1.42469771E-05,7.420301E-08,9.15527344E-05,12.7188225,12.7188244,1.90734863E-06,0.999997,0.999997,0,1044,0,0,0
1169,35.798985803741488,367067000,367940372,367392501,1,1,0.016,22.9792,23.0166,32.5501,87.3372,0,1.44804471E-05,7.54189955E-08,0.0001373291,15.7240686,15.7240667,1.90734863E-06,0.9999999,0.9999999,0,1046,0,0,0
1170,35.824230103741492,367235328,368192660,367680861,1,1,0.0178,25.9093,25.9408,44.5533,95.7332,0,1.4500828E-05,7.552514E-08,0.000106811523,23.16515,23.16513,1.90734863E-05,1,1,0,1047,0,0,0
